code_tract,pop_abs,pop_mulheres,perc_mulheres,pop_homens,perc_homens,idade_mediana,idade_media
330100905080246,352,194,0.5511363636363636,158,0.44886363636363635,42.391304347826086,41.59801136363637
330100905080248,458,242,0.5283842794759825,216,0.47161572052401746,31.428571428571427,32.83733624454148
330100905080249,454,235,0.5176211453744494,219,0.48237885462555063,41,39.86013215859031
330100905080250,353,194,0.5495750708215298,159,0.45042492917847027,41.19718309859155,40.03257790368272
330100905080251,280,137,0.48928571428571427,143,0.5107142857142857,37.82608695652174,38.073214285714286
330100905080252,217,116,0.5345622119815668,101,0.46543778801843316,38.65384615384615,37.882488479262676
330100905080253,462,237,0.512987012987013,225,0.487012987012987,31.833333333333332,34.36471861471861
330100905080254,414,220,0.5314009661835749,194,0.46859903381642515,38.44827586206897,38.60507246376812
330100905080255,412,213,0.5169902912621359,199,0.4830097087378641,40.13513513513514,38.5497572815534
330100905080256,487,268,0.5503080082135524,219,0.44969199178644764,38.77358490566038,38.03901437371663
330100905080257,251,135,0.5378486055776892,116,0.46215139442231074,37.794117647058826,39.221115537848604
330100905080258,357,190,0.5322128851540616,167,0.4677871148459384,41.145833333333336,39.8921568627451
330100905080262,299,158,0.5284280936454849,141,0.47157190635451507,29.583333333333332,32.12709030100334
330100905080263,467,254,0.5438972162740899,213,0.45610278372591007,30.546875,32.49678800856531
330100905080264,519,262,0.5048169556840078,257,0.4951830443159923,31.180555555555557,33.42581888246628
330100905080265,503,289,0.5745526838966203,214,0.4254473161033797,28.352272727272727,29.73558648111332
330100905080266,415,213,0.5132530120481927,202,0.4867469879518072,33.87931034482759,35.23975903614458
330100905080267,460,242,0.5260869565217391,218,0.47391304347826085,29.677419354838708,32.97826086956522
330100905080268,480,253,0.5270833333333333,227,0.47291666666666665,33.013698630136986,34.33958333333333
330100905080269,204,107,0.5245098039215687,97,0.47549019607843135,38.75,38.10049019607843
330100905080272,78,39,0.5,39,0.5,41,39.94230769230769
330100905080274,383,205,0.5352480417754569,178,0.46475195822454307,37.549019607843135,37.05613577023499
330100905080275,520,273,0.525,247,0.475,33.625,34.61634615384615
330100905080276,384,204,0.53125,180,0.46875,36.888888888888886,36.475260416666664
330100905080277,286,170,0.5944055944055944,116,0.40559440559440557,38.285714285714285,37.30769230769231
